id	untreated	Dex
ENSG00000126803	132.267670745426	769.815070517431
ENSG00000145685	2840.88461150479	1192.21289689482
ENSG00000221866	185.366057404122	1474.17885685243
ENSG00000099337	126.687228072101	886.305804357647
ENSG00000152268	757.552895657506	2628.59530002068
ENSG00000136999	754.842532830597	124.168059040376
ENSG00000070404	766.311123478116	2737.62530962559
ENSG00000103742	584.684568758517	131.581208084989
ENSG00000134686	1547.1443281401	4031.92459022059
ENSG00000102804	3224.9275753251	7353.56500799755
ENSG00000060718	96.1509742649428	560.06676451065
ENSG00000103196	821.482713569726	5318.33967384385
ENSG00000112837	4075.77394496967	1150.27264026757
ENSG00000167641	51.2245387654023	416.18387740498
ENSG00000138316	1201.37012445368	217.426645198226
ENSG00000179593	0	122.311463611498
ENSG00000126016	633.042525428616	123.502100408084
ENSG00000100242	1528.75654609283	5638.57440662022
ENSG00000068383	727.832411390552	1886.29987641991
ENSG00000131389	1204.94240608396	269.994752513815
ENSG00000141401	196.226817001108	977.693234030664
ENSG00000133142	1458.56021662274	4166.76167046825
ENSG00000163171	800.065171525798	2291.68437204257
ENSG00000156675	839.39863003046	2429.36935433578
ENSG00000164647	813.70567970608	2427.00277603682
ENSG00000196517	359.404746150884	72.2368274328046
ENSG00000134363	4433.62798013031	1278.89847653597
ENSG00000227051	6407.17352909462	2881.00833780313
ENSG00000163431	3996.1728388378	8813.00628574687
ENSG00000149218	831.071929992805	3210.76476545559
ENSG00000130513	716.827428086317	196.238668424758
ENSG00000185432	1349.57901467882	6673.87531357365
ENSG00000206538	7250.02196143043	18260.3680920944
ENSG00000137672	239.050111827406	942.279823988855
ENSG00000124762	10736.4877996143	5303.33866033788
ENSG00000150907	230.46030389373	1123.00608059922
ENSG00000145390	2804.00974714732	13760.6525037239
ENSG00000151726	709.913277901102	2132.22987041663
ENSG00000163378	1048.87724670235	2493.75745383317
ENSG00000221869	1032.99565483132	2888.17301548054
ENSG00000185950	786.823470720583	3514.91218554926
ENSG00000013293	461.785919467553	60.3956454618187
ENSG00000119138	642.825740886718	2753.85783131808
ENSG00000196975	2834.52692320171	6455.1090048971
ENSG00000046653	299.469947858023	1850.14004260268
ENSG00000163110	652.37443748589	1943.42745114683
ENSG00000131831	540.177112413455	1459.06270628147
ENSG00000147027	7865.37786390431	17323.325669304
ENSG00000020577	1873.07758571399	4306.01148482903
ENSG00000106484	972.512438573847	284.428960203019
ENSG00000071282	1789.52438190097	5370.33974128342
ENSG00000145777	264.176709987081	36.7418883250287
ENSG00000146122	1079.26548947175	3388.07104757895
ENSG00000138735	9878.25112098883	4392.77754946195
ENSG00000246430	725.33095140691	3022.67779340049
ENSG00000162407	34985.8748561063	17197.5730989729
ENSG00000101825	6663.04180696449	2592.23251371546
ENSG00000119508	79.0447228084431	346.380219140542
ENSG00000163513	7071.86075120874	19206.963463913
ENSG00000106617	489.205885985843	1450.13512637813
ENSG00000115457	724.277676372456	3020.00565562215
ENSG00000110756	477.410423228678	1456.53821989204
ENSG00000174306	2128.85308123391	4687.56828220421
ENSG00000139289	3549.34012785118	1672.04571173829
ENSG00000077684	1024.42876451749	2386.70150267255
ENSG00000114270	820.105349852935	2006.19857848306
ENSG00000162772	148.320141649498	590.961089138125
ENSG00000160200	473.134228841266	1124.7573206057
ENSG00000103485	1216.49706304358	526.335064553613
ENSG00000177283	37.759366913618	202.498990013029
ENSG00000128923	932.137893687665	1910.38264042485
ENSG00000173918	595.284327407963	1385.79108585525
ENSG00000137809	1630.65230549664	533.757885018499
ENSG00000144369	1879.81243508916	731.391743687131
ENSG00000164125	3952.27687979121	8473.37025730553
ENSG00000138829	6006.21220383712	25080.2832262266
ENSG00000099998	137.435408632425	715.279398573486
ENSG00000114098	544.369088290971	1388.57648339758
ENSG00000233117	12.6644150080422	140.798709609799
ENSG00000181467	923.245580390084	378.962722860181
ENSG00000143320	2235.14149624864	693.703089231025
ENSG00000164442	3694.1412211008	11184.8068190217
ENSG00000109861	2669.07001224576	5312.73654282689
ENSG00000123562	3347.50807075423	6729.89880222842
ENSG00000125868	10294.5972763431	19379.8330916647
ENSG00000155130	7722.81380002682	3368.00204602567
ENSG00000116584	2941.89667458697	1444.39261279219
ENSG00000154864	246.341313958565	37.5625344100051
ENSG00000133216	546.734219734878	156.748212458739
ENSG00000126878	159.450068827533	23.230275387686
ENSG00000008256	2220.45668135566	5103.40559899238
ENSG00000205978	2204.71374810161	976.915234812031
ENSG00000146592	1053.46981310758	260.391677475769
ENSG00000250978	1.00365622030609	75.9250079834471
ENSG00000136546	2672.68159698597	7166.45544956099
ENSG00000167552	7771.34718736307	3229.40673029393
ENSG00000100033	1.82994192144306	91.0727935701473
ENSG00000243244	590.085853082149	1589.40999343538
ENSG00000092621	1754.47194063784	651.29408556176
ENSG00000166482	35839.8188898478	18300.3509479902
ENSG00000140545	5766.48974668176	12046.1925219547
ENSG00000183160	4188.39638005607	1837.7608548203
ENSG00000072958	1345.4686289253	2824.38743324761
ENSG00000177666	1566.37260703614	3271.32832721421
ENSG00000180914	232.104399469121	897.767766653653
ENSG00000196507	577.763976712224	1189.3985516189
ENSG00000165507	9071.65012068543	27547.2136084157
ENSG00000127954	18.40176864562	741.898251187345
ENSG00000169738	224.329465043158	985.7413267049
ENSG00000187498	1242.10837476766	3136.60442373033
ENSG00000148120	382.783232674423	850.613416374415
ENSG00000123243	17952.9110099362	9369.35766319999
ENSG00000163491	235.699699182739	39.5565317050077
ENSG00000102554	41.7617331511046	254.71448789206
ENSG00000164742	582.70135659206	118.661790914144
ENSG00000164070	820.029359900321	326.759569104514
ENSG00000081052	69.8174000975541	293.133313487563
ENSG00000112773	725.777710771135	315.030406641391
ENSG00000131386	6461.28898712104	18655.8480313428
ENSG00000125848	294.938969298324	55.5766217368294
ENSG00000096060	309.945223447274	4770.91626362256
ENSG00000187193	18.1121493459583	125.417169780647
ENSG00000138073	1074.72758417451	2324.75836699265
ENSG00000177674	465.52186665701	995.241069326453
ENSG00000127083	132.624794816431	453.476578228889
ENSG00000128342	268.494384649234	45.5501487840595
ENSG00000172061	393.568051677973	75.7523576038226
ENSG00000110900	382.420340384609	139.919102104088
ENSG00000163697	1541.27195422334	3255.35328100635
ENSG00000069431	540.715270166785	1099.87530329006
ENSG00000128510	260.076234696541	50.6438820808444
ENSG00000152580	8439.85755976479	3762.58766285283
ENSG00000183044	318.408542224072	704.722355787989
ENSG00000179820	2773.6026679368	7735.10086914163
ENSG00000099204	448.824687212612	1189.23848178891
ENSG00000023909	1124.0039699886	2648.97107979837
ENSG00000197043	9027.69024685383	17019.1775835167
ENSG00000174136	3808.66449591304	1942.25750150127
ENSG00000184254	1315.27834666649	617.496288447906
ENSG00000162496	2285.74428577386	4941.03006564708
ENSG00000165272	246.262652925932	29.4578152279509
ENSG00000140807	27.4141670020313	166.248479009184
ENSG00000013297	5423.74362261597	1640.95133916716
ENSG00000181061	905.942051521409	2133.412073924
ENSG00000113580	3772.74259728996	1871.03902471952
ENSG00000170624	2976.23240753886	1299.5920183223
ENSG00000126950	1202.41836322548	382.053223336861
ENSG00000102466	369.824913887821	818.247915497235
ENSG00000127824	332.991604268572	108.417911748063
ENSG00000131446	3827.80526250025	6927.56655823427
ENSG00000173068	3599.86727593962	1954.73983899002
ENSG00000152601	4227.59036000184	7655.23991991606
ENSG00000177614	219.397711704536	38.7440286266337
ENSG00000132356	1672.5303406131	3043.30023436926
ENSG00000099194	1337.41921362567	335.917169616867
ENSG00000167992	344.112614464404	117.975845301317
ENSG00000035664	322.541026862695	939.666864897989
ENSG00000120837	942.783940746895	1952.12058040508
ENSG00000134253	211.362979497689	54.1507995195143
ENSG00000088756	1056.13318011959	362.508212492396
ENSG00000091527	3568.00542245418	6035.29209021047
ENSG00000164292	9828.4275311375	20169.7725339494
ENSG00000173221	1279.09061860429	2506.57970989146
ENSG00000198431	11437.7993824782	33108.7798451001
ENSG00000164484	1114.61158198304	480.116633421259
ENSG00000152779	4.95390319506072	85.5933824519198
ENSG00000106123	1271.75737678917	3176.87678917664
ENSG00000116991	196.661083366848	29.6702737723173
ENSG00000145675	1693.96234846077	5213.04955993422
ENSG00000132970	826.813016862676	1772.73147948616
ENSG00000100784	140.56686390767	25.1906374403568
ENSG00000196950	1113.52442752275	460.698628048135
ENSG00000170873	674.014613672918	2607.62989228564
ENSG00000003402	1636.1973440137	3713.49379396368
ENSG00000103175	114.029443460562	372.411557460335
ENSG00000143891	706.859677898746	328.976222975055
ENSG00000071242	7608.29834170376	14350.191300367
ENSG00000176771	168.980385285985	34.8262352763968
ENSG00000185813	286.146666492793	629.169330002475
ENSG00000173517	5330.99246813648	10547.6738161506
ENSG00000136436	1905.39303563057	4197.12825941849
ENSG00000103502	2389.49888381908	4185.98367536752
ENSG00000008311	389.662246258891	839.990772285541
ENSG00000237697	50.1027369470748	198.764988962515
ENSG00000157514	398.990233720951	3985.70135557037
ENSG00000137962	2686.05660220467	6138.96807437426
ENSG00000175130	852.913542452515	385.567943297306
ENSG00000174697	22.3881121307819	209.401307774026
ENSG00000120690	983.28741221502	1849.81447373522
ENSG00000131771	166.759323085117	17.7846709406726
ENSG00000169744	995.407499570071	398.333564958547
ENSG00000172260	712.217373285245	1958.15244819056
ENSG00000134318	3255.6777648177	5685.88346556035
ENSG00000118689	1967.3301410913	4823.67241909031
ENSG00000171132	542.526317954396	228.856597489982
ENSG00000111859	886.781458632324	2765.94227874507
ENSG00000084090	2125.4738106013	5093.07537216445
ENSG00000169715	74.3931590254922	306.863609956932
ENSG00000116194	89.6741795722911	372.280420251662
ENSG00000083223	892.431817161578	1952.21310882831
ENSG00000124151	869.13594776495	2314.57285506036
ENSG00000128311	182.667868713252	441.721703378161
ENSG00000168542	103386.831993864	57154.7977611589
ENSG00000116711	172.659888082366	29.9475114057654
ENSG00000162840	47.5834525281246	245.78368702462
ENSG00000169218	338.310390405858	866.852352235567
ENSG00000140105	3927.52087614206	1562.13726287223
ENSG00000137767	802.225191591373	1616.80545627133
ENSG00000198542	2231.63669757765	4453.4788798469
ENSG00000108604	1238.45376417174	2968.91482583843
ENSG00000185022	373.192650539715	905.620854209919
ENSG00000108830	264.101851695738	49.1870442250877
ENSG00000157613	3653.9653312393	1837.46898481284
ENSG00000033867	2937.32752666315	1543.59456486874
ENSG00000137393	56.9350863368411	259.59115063169
ENSG00000183496	289.663915211363	89.8603748086292
ENSG00000138604	1015.23067249555	1901.81272170162
ENSG00000117461	324.522075282312	99.8777583886123
ENSG00000185745	359.03611187824	115.825628029115
ENSG00000116132	6959.80370343804	4071.94940430229
ENSG00000145244	60.9446516542797	248.281989893929
ENSG00000115419	2407.23510120413	5439.59452921753
ENSG00000146411	1037.75257459597	540.890274881614
ENSG00000128699	1155.27580039713	2293.64343777468
ENSG00000197301	61.9455546467165	332.715620190018
ENSG00000074590	227.916232158298	591.727533887447
ENSG00000170775	107.885997526192	302.641868764777
ENSG00000162878	771.746549065493	2249.15118750953
ENSG00000183876	297.666460676239	93.6347291247282
ENSG00000173838	4.48866565448106	68.9392122240416
ENSG00000129116	16059.3353438221	28986.811209001
ENSG00000154262	1448.39502392046	2978.73543699437
ENSG00000159212	486.244586963887	1000.38869032542
ENSG00000219481	1325.15498640337	730.577524552419
ENSG00000170989	355.710703061459	124.987256753766
ENSG00000116962	4811.76571887621	14016.78911776
ENSG00000158246	22.7567651110244	116.578398786397
ENSG00000138074	244.780280898833	576.937788602529
ENSG00000120162	15.6506332124563	107.218900680304
ENSG00000109654	1583.55372030621	867.844658884783
ENSG00000182580	608.919441289338	213.6184942961
ENSG00000111728	282.554011081537	99.1883659608172
ENSG00000081803	601.856146279343	1656.84430570886
ENSG00000143507	443.090648007278	191.806678667431
ENSG00000166825	2647.35110861727	5579.56878394163
ENSG00000114853	2470.08635667005	4148.6015197869
ENSG00000135069	739.120332016553	301.231826153027
ENSG00000182718	4124.76608567218	6698.53985426774
ENSG00000186594	977.053780984389	1727.25616304191
ENSG00000135048	639.33444033479	1203.41341875731
ENSG00000131080	1401.39896526592	716.607393070881
ENSG00000169764	2235.35335946896	4126.35350417317
ENSG00000172985	554.31375266166	1020.22330435524
ENSG00000139329	17630.4668765549	9644.26573792008
ENSG00000155962	562.161578831577	232.271282493848
ENSG00000168556	216.699294427617	531.343700708833
ENSG00000019995	1493.51778248174	2801.80085014163
ENSG00000113719	5014.11392580771	8332.61490575377
ENSG00000145632	661.78145127532	326.08242351089
ENSG00000146006	105.615804701594	5.20673911160298
ENSG00000139567	608.807671982578	1100.09258621781
ENSG00000231991	7551.16210186371	12083.0461641704
ENSG00000151012	1171.02269699326	513.969130811321
ENSG00000103064	416.882172500197	1205.51621058628
ENSG00000147119	223.528373566603	659.769622568625
ENSG00000126785	916.240754756806	406.479832975946
ENSG00000165802	1055.66411002735	2035.73221780712
ENSG00000049246	352.482715383096	69.4772473413628
ENSG00000221968	1221.85674827119	2433.33277005107
ENSG00000100626	602.857513308704	296.03873440146
ENSG00000135821	4127.68195972786	32737.7737416904
ENSG00000075213	977.639730126674	415.276581978353
ENSG00000183508	155.27897115991	26.7734573981886
ENSG00000188042	1585.24220828132	901.709915684314
ENSG00000107796	2833.10266200359	6049.33991023651
ENSG00000169855	2368.50714828078	1067.5729693194
ENSG00000169926	1448.5278209154	2709.3455591039
ENSG00000067369	2250.8917508728	1291.80647890176
ENSG00000174437	5817.89202289515	15061.954068974
ENSG00000196230	11473.0932641673	5089.69429323357
ENSG00000162545	4563.46170881566	7930.00017481472
ENSG00000196411	1548.18749793084	808.791773007079
ENSG00000108950	679.205184279029	1447.34978414432
ENSG00000197769	30.3114433017321	180.72348700615
ENSG00000151690	615.560941079605	1256.13590516008
ENSG00000126861	474.200040494	143.547261804139
ENSG00000070882	1467.21533082869	678.643787968693
ENSG00000143127	30.9507742720791	483.041810937799
ENSG00000107968	305.631398863752	679.692836853757
ENSG00000135472	230.892929617927	70.1828172503383
ENSG00000147883	756.419488256811	269.93978031883
ENSG00000157110	2345.66583790126	4290.61631715791
ENSG00000164619	786.096131970902	278.620866777666
ENSG00000186575	1690.05835971785	3477.87324027641
ENSG00000188176	93.3126501986297	11.5537411383328
ENSG00000113456	639.757327263941	1143.05816677875
ENSG00000189184	8447.21444240634	4493.41086625498
ENSG00000132622	102.029562137188	16.598002077015
ENSG00000144724	2242.45058317437	4209.8653526313
ENSG00000132155	2046.94075603261	3524.95178086695
ENSG00000133110	5560.95612689729	2372.89827654225
ENSG00000164930	912.565030192696	1783.91058836359
ENSG00000168621	99.0641635102456	343.261724784982
ENSG00000025423	270.825770025945	59.4167027594256
ENSG00000076513	5087.87151674078	8094.4154056625
ENSG00000187239	1255.71287849117	2245.99138624854
ENSG00000151835	4109.79145530496	2431.73515942867
ENSG00000147526	6047.47194229428	11135.3790136703
ENSG00000122966	429.977711425382	132.199043971095
ENSG00000242265	747.999592805558	377.398246725112
ENSG00000087448	634.88333357737	1306.52698404497
ENSG00000134871	3008.55219901921	5567.12695882946
ENSG00000155324	375.109778659634	918.573719908009
ENSG00000051108	1647.06129848972	2756.66342533056
ENSG00000149633	328.132389473173	114.406388629271
ENSG00000154654	1668.86512677144	949.807351086308
ENSG00000149591	5550.63042285245	13617.1120039067
ENSG00000009413	4956.95024383274	10669.3106199054
ENSG00000130066	2140.04006886551	5354.15415280985
ENSG00000083290	894.414668218354	2058.23421357625
ENSG00000133816	1202.98168853397	2615.57641258537
ENSG00000100154	2351.44364864723	1362.40571512684
ENSG00000143344	1440.50701004049	674.076742590812
ENSG00000146373	533.20339614314	1122.20891034155
ENSG00000099860	201.234227646434	541.365586096193
ENSG00000272841	189.939979440053	44.6434358283006
ENSG00000101955	2957.05709641561	5554.21451042463
ENSG00000122971	338.004494521346	665.042535636102
ENSG00000065809	3021.33970635161	1481.55251651358
ENSG00000128165	101.856350349242	16.0573971163979
ENSG00000183801	1834.12387952378	907.756325824371
ENSG00000171033	349.329851778116	136.413144558989
ENSG00000135318	5345.77240477493	2912.653251683
ENSG00000132530	639.947509378938	334.925505598573
ENSG00000158292	798.939079351033	423.545372673669
ENSG00000153904	1738.77676401234	4321.76646246995
ENSG00000113361	3306.92016358574	1335.03494465713
ENSG00000157510	220.345339999642	727.333286993199
ENSG00000171793	330.571477682681	962.208473639314
ENSG00000123094	889.092725181349	1620.7925085573
ENSG00000198947	802.856577694496	1623.25940039636
ENSG00000114019	2494.25957059864	4675.87130539203
ENSG00000133943	659.682164462112	351.403212285927
ENSG00000106034	1494.26397613384	3166.89316562863
ENSG00000067082	2073.50991557825	4434.78256165035
ENSG00000081377	1383.88318620194	2507.49572290093
ENSG00000016391	146.966037776141	35.353990452432
ENSG00000147576	138.483025846613	379.486154619885
ENSG00000141150	74.9941187867305	222.978259649704
ENSG00000035403	11729.995374893	20883.5601591302
ENSG00000169271	25.9055525620498	141.871671945132
ENSG00000198795	1254.26862579219	619.038080480454
ENSG00000131016	53519.1852496052	27032.4308094149
ENSG00000166963	8950.46348782702	5259.81301412926
ENSG00000183570	74.4157530170777	267.11874971584
ENSG00000177570	165.719046860054	40.859466870196
ENSG00000181019	3599.76429071256	2138.3573141506
ENSG00000103647	756.726266216756	312.757366695216
ENSG00000118523	6625.70090568729	16954.3907449551
ENSG00000138615	461.610618204142	1173.8688774242
ENSG00000026950	745.313317473472	402.869176177496
ENSG00000157483	1549.75224078181	2905.63285607254
ENSG00000154310	1008.14618877297	447.398693122677
ENSG00000117758	1179.57540251852	2282.35758994721
ENSG00000106772	4081.08837485985	7147.33455370691
ENSG00000106809	3366.31182502656	1784.52322327236
ENSG00000134531	3719.00297450836	7223.88143089543
ENSG00000085117	1280.02026175235	3041.25031898757
ENSG00000161647	59.7932012692702	191.195865599096
ENSG00000164050	2486.57173642432	4261.09356254051
ENSG00000205208	818.106183109228	316.960992549908
ENSG00000101342	5.04200228748261	84.7798027187336
ENSG00000103381	447.885381557502	843.588516403164
ENSG00000196155	324.757113504361	123.877827988929
ENSG00000138669	324.258350581882	102.253395140002
ENSG00000124212	12475.9700952196	7790.5797143464
ENSG00000105810	1788.32084778245	1085.62567857632
ENSG00000171819	8.16629883408855	490.999834619511
ENSG00000113389	1714.25087709291	3281.64324408167
ENSG00000206190	159.925416365492	399.588936825487
ENSG00000049540	4872.98964853038	9474.84309964799
ENSG00000196932	117.709698162795	26.9054938774098
ENSG00000164330	544.979638350848	1188.84207225527
ENSG00000164104	574.408569170535	1373.03216836571
ENSG00000129682	392.317550237383	139.30003907191
ENSG00000143878	2039.17210226629	4637.04352855503
ENSG00000162704	1798.75310216079	3307.16296034386
ENSG00000136237	23.314111212752	162.237638101521
ENSG00000106333	9431.10123161573	6108.46045990206
ENSG00000143382	2433.39208987447	4453.19047700572
ENSG00000138166	228.357274486036	551.192708608521
ENSG00000168994	785.102991626996	2038.17668568467
ENSG00000101265	2217.74352994	1037.9147065485
ENSG00000100739	261.691437105352	68.9892092832607
ENSG00000135446	1528.62593305034	906.638414970998
ENSG00000072163	379.554633509272	922.604203592998
ENSG00000186469	471.783809515325	220.012946807573
ENSG00000134294	12022.0006501689	28154.4710040176
ENSG00000176971	1543.13303849048	3723.01148402777
ENSG00000189058	307.327041544443	645.031831800881
ENSG00000162426	90.3315275050885	225.902115244859
ENSG00000164171	1118.11868936156	531.409382578219
ENSG00000214944	380.072218647362	813.517216484481
ENSG00000114670	246.037373983283	97.2743073217744
ENSG00000172465	296.428077124259	591.170840135329
ENSG00000179222	5693.58360907615	3577.20198333698
ENSG00000213160	99.0646878685737	311.212550729201
ENSG00000048740	3837.01844741621	7324.4512558875
ENSG00000165801	2588.47146797811	1383.93472761477
ENSG00000115993	3606.19968131859	6795.90503041535
ENSG00000168679	462.144413797793	234.512170686494
ENSG00000079691	899.536553375908	2024.92503582557
ENSG00000125398	801.054950931965	334.180037443088
ENSG00000138385	866.333457551107	1552.20823227142
ENSG00000135862	24468.3511645922	42415.1638154534
ENSG00000169504	11248.6808837224	19426.6145441198
ENSG00000011566	957.163537124541	1704.88010397344
ENSG00000185215	1105.60490512085	599.120667280215
ENSG00000158716	88.9187102063442	222.319138232421
ENSG00000164105	171.066379619554	407.964015082302
ENSG00000105516	135.280762774943	42.1075386385129
ENSG00000077254	1807.70739407671	3331.84931156203
ENSG00000167460	24907.3100964662	42042.5745663354
ENSG00000183963	1904.5988468167	999.554128325424
ENSG00000170214	27.049704390227	336.292382550861
ENSG00000213639	2959.40471137141	6116.77226848414
ENSG00000104321	747.183401444838	285.093133458447
ENSG00000150938	7536.46555502268	15472.3712462396
ENSG00000107104	740.019296303234	1734.14130285756
ENSG00000268913	13.7151548756772	87.3583704139944
ENSG00000119711	348.678416215452	823.600040088051
ENSG00000164237	715.005586315122	392.11664466346
ENSG00000091136	22528.9187970303	38065.2481786334
ENSG00000018625	846.833512353242	433.777668149114
ENSG00000169047	2728.72202538421	4496.01156117507
ENSG00000167642	36.3648939690741	139.219446631306
ENSG00000136052	453.837015033386	227.447093941653
ENSG00000128602	381.436209002969	180.341765785596
ENSG00000077063	430.405808492169	200.593612978774
ENSG00000104756	643.951379012197	1156.31119173181
ENSG00000100592	995.614291073417	479.684171671301
ENSG00000134684	1492.84551339137	888.163718004711
ENSG00000122786	16413.486015663	28608.9968721812
ENSG00000133789	2892.28041896389	4590.36209217678
ENSG00000064205	2487.30306911386	1345.44383753476
ENSG00000205213	520.063922978289	238.694172717923
ENSG00000130766	1079.39400002686	560.487766389615
ENSG00000127324	2.19513949062477	44.4670037232472
ENSG00000175471	63.3813586708313	226.230466194459
ENSG00000170485	197.989154450525	447.9178074897
ENSG00000112936	370.014045271676	3462.77284020599
ENSG00000161011	13660.0576148955	8195.46371234422
ENSG00000112576	420.447452776773	808.860110055651
ENSG00000089041	142.541628366082	37.1984606895109
ENSG00000168890	328.598602510949	622.444277695687
ENSG00000168481	1.12384528587815	39.6976585112373
ENSG00000166793	232.417641792909	93.0079858077775
ENSG00000074410	3657.41661675032	2098.55062726287
ENSG00000144857	1045.16731486686	1770.65309374715
ENSG00000049323	15210.2760108145	24401.2067654341
ENSG00000197442	1131.0201824706	1847.25552340548
ENSG00000253276	533.749704503679	1178.10279933653
ENSG00000073792	1188.88921765782	2034.03451736685
ENSG00000115884	531.900187201981	292.133384043567
ENSG00000166592	151.287484012025	53.1383320260764
ENSG00000127589	530.611303595361	223.138711636237
ENSG00000183722	2346.33785152164	3753.44674514522
ENSG00000128606	2011.47827981101	431.498129201073
ENSG00000163430	48135.0695921302	90288.3689016641
ENSG00000145362	2553.68543244886	1259.47319679397
ENSG00000107821	595.057053002585	280.868429266841
ENSG00000077157	1248.50238766047	2204.42269248137
ENSG00000114450	723.267843215863	1369.5304840492
ENSG00000113460	266.44540718544	537.190034929615
ENSG00000196715	751.866730232422	1233.4404991934
ENSG00000135842	2636.43944633879	1589.04014790981
ENSG00000185338	304.481188446397	131.676317409802
ENSG00000109689	1458.06048535564	712.338243154086
ENSG00000159023	459.641882572335	218.831179894213
ENSG00000150540	713.620151566895	1377.85640967627
ENSG00000068831	34.9061207768419	138.303072370768
ENSG00000167645	383.08223133761	836.476435478729
ENSG00000182552	118.094387975324	262.814274908656
ENSG00000158122	571.353530425405	1031.29038139495
ENSG00000168398	9467.72708712807	2358.47750447184
ENSG00000168461	2595.9003918804	5012.55388011336
ENSG00000025708	89.6808336618135	241.356569936439
ENSG00000136997	523.600807371048	943.782685756112
ENSG00000161513	749.762138638226	379.593153241676
ENSG00000164933	331.304843455187	613.500301556801
ENSG00000170759	3522.62188857248	5214.81726852073
ENSG00000159840	7006.1416489179	11344.9533786026
ENSG00000184564	77.2053317459309	9.3657454968479
ENSG00000188153	526.529052406267	266.489715713955
ENSG00000187079	6311.89271513913	10403.5568335095
ENSG00000007237	576.530272279737	258.771296823998
ENSG00000166979	61.6538425416566	170.254654795379
ENSG00000145506	77.2999787380099	205.127872385457
ENSG00000167549	626.984050165193	3200.86678036477
ENSG00000134762	156.327148312724	416.950135910165
ENSG00000178031	1923.18648847649	925.558630513382
ENSG00000137266	220.912076277603	85.396125365385
ENSG00000162630	10.1050839596066	73.608871501857
ENSG00000101255	388.090156602457	178.161483027089
ENSG00000119514	451.788667952683	199.085431840995
ENSG00000119714	95.7451357063238	10.6159621004094
ENSG00000176928	105.436532337565	411.473781371579
ENSG00000136295	2761.62845539032	1637.54814281378
ENSG00000174099	2285.44507647392	3783.66440393877
ENSG00000178209	14476.8590681421	25855.6264620189
ENSG00000019991	1571.86477550764	796.011649120828
ENSG00000168646	198.2230348033	447.504304208922
ENSG00000107731	744.183851083255	355.727179118803
ENSG00000136960	608.265839720281	284.109034673708
ENSG00000135362	50.2195990886019	154.965558624738
ENSG00000087086	159341.352294808	99991.6786319225
ENSG00000165030	890.935169822341	1970.66593959333
ENSG00000141298	1250.17178923697	2902.90034754238
ENSG00000111801	789.298271420811	441.002615892242
ENSG00000168610	6123.82477160932	9347.5238924568
ENSG00000087116	3306.77888479682	5356.44738945368
ENSG00000183726	1920.91740605177	3069.90662789011
ENSG00000183688	863.654036466096	1463.02585066304
ENSG00000245812	67.6754855503186	202.063054335766
ENSG00000128309	390.034658223011	770.254708558702
ENSG00000070540	2625.19164881655	5017.2172665506
ENSG00000157617	590.112008388179	1301.907375035
ENSG00000196781	573.085695428862	1084.23060341542
ENSG00000102780	328.646287038695	571.530678502971
ENSG00000138078	1569.2456888122	980.560564459122
ENSG00000168214	6578.43174149408	4141.34191169991
ENSG00000267339	43.8108288173993	2.36436416154804
ENSG00000125430	197.68334500157	381.638971189024
