id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000124766	1319.42200299561	-2.33127815256867	0.134931445762826	-17.2775007292699	6.94947896424559e-67	5.69195419928686e-64
ENSG00000163083	421.132701334498	3.2309658142831	0.187106165280077	17.2680884643576	8.18075243793157e-67	6.39586099692832e-64
ENSG00000154930	631.11666577627	1.87404087054198	0.110296189973392	16.9909846477387	9.57679293211574e-65	7.16177558401699e-62
ENSG00000253368	1025.91089857532	1.92922846087134	0.113820930505753	16.949680979579	1.93500890963946e-64	1.38675638524161e-61
ENSG00000107562	27840.5960855309	-1.84785693105478	0.109153270929663	-16.9290110623027	2.7496088978209e-64	1.89173092170078e-61
ENSG00000197381	1909.99687717105	2.24404761348256	0.134592272009977	16.6729306220212	2.06230576896016e-62	1.3642945856198e-59
ENSG00000116285	3233.16484209475	2.32584616533276	0.139633314798407	16.6568140897512	2.70030537632859e-62	1.72019453603154e-59
ENSG00000162616	1468.85005028996	1.48590609732767	0.089396469019124	16.6215300630028	4.86743621175407e-62	2.9899965300775e-59
ENSG00000163394	1086.26776097606	-2.127230401206	0.129164667386034	-16.4691354397124	6.1137889873508e-61	3.62610933042875e-58
ENSG00000163661	9792.45573380951	2.15515823898747	0.133089625015402	16.1932850794197	5.62439723295692e-59	3.22465441356197e-56
ENSG00000122035	939.165673907141	2.21149309997819	0.136917478306279	16.1520145370422	1.09912613758743e-58	6.09837727951738e-56
ENSG00000166741	7345.32910723244	2.10436794696394	0.130887675542938	16.0776630667078	3.65924335901598e-58	1.96684330547109e-55
ENSG00000172403	7771.65466943721	1.69688412526994	0.105586584623709	16.0710201141303	4.0732760752353e-58	2.12304086345598e-55
ENSG00000105989	330.640139924587	-2.86420777939217	0.178333013196093	-16.0610070343101	4.78715549353108e-58	2.42173748496278e-55
ENSG00000106976	674.317828705733	-1.72823900084667	0.108072027565826	-15.991547857229	1.4634904755082e-57	7.19201033678314e-55
ENSG00000157150	175.563527354175	2.77405386652299	0.174030446933675	15.940049085665	3.34091283307715e-57	1.59621390913686e-54
ENSG00000109906	362.672516775208	5.08567658081718	0.328528411011757	15.4801728263166	4.72202595109313e-54	2.19510395564329e-51
ENSG00000119139	5211.66165040019	1.88708353780839	0.122830953062337	15.3632573122728	2.8869754410671e-53	1.30673625227248e-50
ENSG00000148175	13193.7455013869	1.39133878466889	0.0909655241726442	15.2952318729924	8.22673019940704e-53	3.62819895973849e-50
ENSG00000168309	159.502376598819	3.99975875957668	0.262903927815108	15.2137657007148	2.86573454512329e-52	1.23226585440302e-49
ENSG00000196569	17316.6916349169	1.9593635422534	0.129730304809146	15.103360353126	1.53886844238217e-51	6.45574078267642e-49
ENSG00000124440	196.796333238278	2.51856960804399	0.166891335776801	15.0910746583771	1.85397866172685e-51	7.59248404326233e-49
ENSG00000136478	3661.22064049446	1.43005206817422	0.0948406357756746	15.0784740789455	2.24395287643579e-51	8.97581150574317e-49
ENSG00000172986	745.483598719437	-1.56805443411805	0.104294980141488	-15.0348025570436	4.34341428633992e-51	1.69788013011469e-48
ENSG00000214814	231.266496621332	-3.04343021274028	0.2042249295361	-14.9023442909417	3.1821554854709e-50	1.21629054111332e-47
ENSG00000108821	99262.2548184054	-1.29448552240651	0.0872511784608496	-14.8363098956579	8.5322022943454e-50	3.19030172745089e-47
ENSG00000126803	451.041370631428	2.32894334559295	0.157333942533911	14.8025486941	1.41035583728637e-49	5.16130221304799e-47
ENSG00000145685	2016.5487541998	-1.23415431379753	0.0834648727748041	-14.7865116517627	1.78993059408629e-49	6.41391796214254e-47
ENSG00000221866	829.772457128274	2.66020438866639	0.18003051423717	14.7764083213242	2.07964293903726e-49	7.29997113294713e-47
ENSG00000099337	506.496516214874	2.57396379008081	0.174257563722195	14.7710305085195	2.25242466076386e-49	7.74834083302767e-47
ENSG00000152268	1693.0740978391	1.87596743264098	0.127900814422063	14.6673611197692	1.04324057573224e-48	3.51837998090088e-46
ENSG00000136999	439.505295935487	-2.4503976412165	0.167356999260123	-14.6417398259385	1.5212506399632e-48	5.03182903987829e-46
ENSG00000070404	1751.96821655185	1.74035588437761	0.119240531800609	14.5953381630987	3.00717902163121e-48	9.75914701359563e-46
ENSG00000103742	358.132888421753	-2.09314912946856	0.143587036798815	-14.5775633799126	3.90196715434674e-48	1.24284879731044e-45
ENSG00000134686	2789.53445918035	1.35973520091041	0.093875139927978	14.4845078468443	1.51806069898623e-47	4.74738982228422e-45
ENSG00000102804	5289.24629166132	1.18219471107239	0.0817109637260517	14.4680059708496	1.92986173311595e-47	5.927432465999e-45
ENSG00000060718	328.108869387796	2.44244235773565	0.169405854405639	14.4176974656807	4.00481464959179e-47	1.18763468918929e-44
ENSG00000103196	3069.91119370679	2.48805273144857	0.172564776684486	14.4180798610928	3.98269088330954e-47	1.18763468918929e-44
ENSG00000112837	2613.02329261862	-1.79981279447165	0.12509040772515	-14.3880959955476	6.14648336875824e-47	1.79185616851935e-44
ENSG00000167641	233.704208085191	2.82343297943715	0.197325054255576	14.3085377074329	1.93540137564767e-46	5.54815061018998e-44
ENSG00000138316	709.398384825951	-2.41736490773103	0.169656302441997	-14.2486006881913	4.57353808760858e-46	1.28958778863717e-43
ENSG00000179593	61.1557318057489	4.76962198867662	0.335922597997451	14.1985743653745	9.34951141054162e-46	2.59373542356961e-43
ENSG00000126016	378.27231291835	-2.29691749450647	0.162159073847087	-14.1645943086258	1.51740683475105e-45	4.14276151709809e-43
ENSG00000100242	3583.66547635652	1.78199762479187	0.125832164099727	14.1617021175887	1.58117398059051e-45	4.249405072837e-43
ENSG00000068383	1307.06614390523	1.34380339928925	0.0949289183464279	14.1558907727702	1.71747585974778e-45	4.54470535194796e-43
ENSG00000131389	737.468579298885	-2.07590097659417	0.146969040869305	-14.1247501127819	2.67346494797364e-45	6.96721168259796e-43
ENSG00000141401	586.960025515886	2.18737884076774	0.15513557815769	14.0997884994785	3.80909576691212e-45	9.77857420759528e-43
ENSG00000133142	2812.66094354549	1.4758184520152	0.104993353062802	14.0563036512648	7.04721115506529e-45	1.78252988039887e-42
ENSG00000163171	1545.87477178418	1.48077484832431	0.105474035934393	14.0392356773508	8.9674549473501e-45	2.23536558107858e-42
ENSG00000156675	1634.38399218312	1.50378298214296	0.107153894017195	14.0338621935815	9.6736539655742e-45	2.37695497439823e-42
ENSG00000164647	1620.35422787145	1.55364785485301	0.111385499042751	13.9483852764057	3.21808878602616e-44	7.79593339713381e-42
ENSG00000196517	215.820786791844	-2.19653612169701	0.159380037607682	-13.7817518094947	3.28209993947134e-43	7.84057207762598e-41
ENSG00000134363	2856.26322833314	-1.7623678830176	0.128298808335217	-13.7364322076391	6.14291815015113e-43	1.44737249565205e-40
ENSG00000227051	4644.09093344888	-1.1445468141279	0.0836774289941596	-13.6780829416709	1.37264000020615e-42	3.19046054101969e-40
ENSG00000163431	6404.58956229234	1.13623878419001	0.083098251244913	13.6734379745395	1.46315558334928e-42	3.35550347114769e-40
ENSG00000149218	2020.9183477242	1.8534834363932	0.136316572954974	13.5969045891831	4.17742661382965e-42	9.45417602077238e-40
ENSG00000130513	456.533048255537	-1.81126234639816	0.13359897495447	-13.5574569117423	7.15748313901584e-42	1.59881441546847e-39
ENSG00000185432	4011.72716412624	2.13579006153437	0.157977438539697	13.5195891342274	1.19843244647903e-41	2.64269718967171e-39
ENSG00000206538	12755.1950267624	1.33055241180902	0.0986926749114573	13.4817747416688	2.0023179764882e-41	4.35947711336671e-39
ENSG00000137672	590.66496790813	1.90092436004513	0.141247022751875	13.458155244691	2.75714017068509e-41	5.92785136697294e-39
ENSG00000124762	8019.91322997609	-1.00851749303252	0.0749682325356431	-13.4525979727883	2.97242385397637e-41	6.31181361585106e-39
ENSG00000150907	676.733192246473	2.12487251437398	0.159827712047628	13.2947690181586	2.48238623350508e-40	5.20695648979114e-38
ENSG00000145390	8282.33112543563	2.06225223730934	0.155290788979164	13.2799392086677	3.02639760817601e-40	6.27157094706353e-38
ENSG00000151726	1421.07157415886	1.54603940205493	0.116444389738715	13.2770621712564	3.14492494604215e-40	6.42879273618726e-38
ENSG00000163378	1771.31735026776	1.22821215415776	0.0925116183902264	13.2763016746394	3.17701966613906e-40	6.42879273618726e-38
ENSG00000221869	1960.58433515593	1.45206108306238	0.109431127436697	13.2691777657354	3.49393336067744e-40	6.98786672135487e-38
ENSG00000185950	2150.86782813492	2.02897152647096	0.153759128736949	13.19577928893	9.27903118419538e-40	1.83447513066851e-37
ENSG00000013293	261.090782464686	-2.73326648929801	0.207708460891387	-13.1591485371762	1.50775400803839e-39	2.94697374298412e-37
ENSG00000119138	1698.3417861024	1.98368888353568	0.152981880050578	12.9668224947937	1.88691620492026e-38	3.64662457580096e-36
ENSG00000196975	4644.8179640494	1.16244935474985	0.0897025400892435	12.9589346477073	2.09131806852014e-38	3.99674119761627e-36
ENSG00000046653	1074.80499523035	2.33801731404913	0.180564717364201	12.948361940131	2.40021040500369e-38	4.53666142484214e-36
ENSG00000163110	1297.90094431636	1.5507108154985	0.120417015187728	12.877838012186	5.99926372309633e-38	1.12160147866583e-35
ENSG00000131831	999.619909347461	1.37702144729055	0.107098967368139	12.8574670804921	7.80939395783946e-38	1.44431802231009e-35
ENSG00000147027	12594.3517666041	1.13760897218393	0.0887211144374788	12.8223025533071	1.22992991207248e-37	2.25051005187731e-35
ENSG00000020577	3089.54453527151	1.1796556038658	0.0921063412512123	12.8075395009817	1.48777681461126e-37	2.69365907487512e-35
ENSG00000106484	628.470699388433	-1.82044837260965	0.142232762692102	-12.7990790458768	1.65907087808066e-37	2.97250198989451e-35
ENSG00000071282	3579.9320615922	1.55017293752427	0.122061358794167	12.6999482296304	5.91688351134892e-37	1.04917934428043e-34
ENSG00000145777	150.459299156055	-2.61124548587877	0.205826382209049	-12.6866413229119	7.01291942811205e-37	1.23083892003599e-34
ENSG00000146122	2233.66826852535	1.62972423072105	0.128493309486017	12.6833392122911	7.31479126317708e-37	1.27085262350147e-34
ENSG00000138735	7135.51433522539	-1.16536874021762	0.0927866971877903	-12.5596532211836	3.51871560297484e-36	6.05219083711673e-34
ENSG00000246430	1874.0043724037	1.95821199208849	0.156195179761001	12.5369553342479	4.68657759699113e-36	7.98110244240073e-34
ENSG00000162407	26091.7239775396	-1.00145768765193	0.079967207518707	-12.5233544939988	5.56332121361492e-36	9.38128675237025e-34
ENSG00000101825	4627.63716033997	-1.30918063835036	0.104992528453068	-12.4692743154154	1.09821601312866e-35	1.83391411901097e-33
ENSG00000119508	212.712470974492	1.99907915859295	0.160774261955007	12.4340745482781	1.70706354076542e-35	2.82322047126588e-33
ENSG00000163513	13139.4121075609	1.41063489880023	0.113953151807773	12.379077510553	3.39219323778645e-35	5.55673558951685e-33
ENSG00000106617	969.670506181988	1.55692658750662	0.128601197426505	12.1066258997814	9.74197186358476e-34	1.58077279295904e-31
ENSG00000115457	1872.1416659973	2.03967626890369	0.169727684455698	12.0173457585588	2.88077006700722e-33	4.63077057500227e-31
ENSG00000110756	966.974321560357	1.5478898583049	0.12882920280673	12.0150542313535	2.96175275688741e-33	4.71686550170957e-31
ENSG00000174306	3408.21068171906	1.11132277559779	0.0929749105329115	11.9529319170939	6.26744397395258e-33	9.88991159192517e-31
ENSG00000139289	2610.69291979474	-1.07440143613717	0.0899990739422284	-11.9379165704176	7.50803111580465e-33	1.17398304719855e-30
ENSG00000077684	1705.56513359502	1.19151565963416	0.100058589264883	11.9081796814052	1.0729401492781e-32	1.6625739250075e-30
ENSG00000114270	1413.151964168	1.27162573101144	0.106891869835363	11.8963746538443	1.23600906123015e-32	1.89815677260344e-30
ENSG00000162772	369.640615393811	1.84906626150229	0.156154207136504	11.8412836606183	2.38770167665556e-32	3.63437777331643e-30
ENSG00000160200	798.945774723484	1.22805409252913	0.103831705456737	11.8273516468514	2.81896036571808e-32	4.25316827108342e-30
ENSG00000103485	871.416063798597	-1.19114684204422	0.100840057623312	-11.812238807853	3.37454242535617e-32	5.04714171444575e-30
ENSG00000177283	120.129178463323	2.25405948314337	0.190947937930406	11.8045761979629	3.69648688712922e-32	5.48099779815712e-30
ENSG00000128923	1421.26026705626	1.02334295385194	0.086845409467539	11.7835008220491	4.74793036360961e-32	6.97986344052012e-30
ENSG00000173918	990.537706631608	1.21198825446006	0.103348139196314	11.7272382830022	9.24252375935106e-32	1.34721532763422e-29
ENSG00000137809	1082.20509525757	-1.68518378147157	0.143755018381848	-11.7226083683236	9.7619259195286e-32	1.41096744383102e-29
ENSG00000144369	1305.60208938815	-1.32857029894296	0.113452069119325	-11.7104104777993	1.12732521195663e-31	1.61583280380451e-29
ENSG00000164125	6212.82356854837	1.08326598499009	0.0928385940000288	11.6682721949641	1.85145246708776e-31	2.63181673007517e-29
ENSG00000138829	15543.2477150319	1.83700798372879	0.157775362334405	11.6431865948452	2.48552287716484e-31	3.50417979403567e-29
ENSG00000099998	426.357403602956	2.17633488977142	0.187019759150675	11.6369248878031	2.67486778226246e-31	3.7404655166597e-29
ENSG00000114098	966.472785844276	1.31045865580812	0.112742973095922	11.6234175826921	3.13345758643447e-31	4.34640891021555e-29
ENSG00000233117	76.7315623089205	2.94202676345018	0.253179195664591	11.6203337945182	3.24864507771867e-31	4.47013562694089e-29
ENSG00000181467	651.104151625132	-1.25632983210322	0.108186869002491	-11.6125907301587	3.55673166978792e-31	4.85522100955177e-29
ENSG00000143320	1464.42229273983	-1.60068959736514	0.138017850916137	-11.597699766661	4.23303232682019e-31	5.73292567096908e-29
ENSG00000164442	7439.47402006123	1.49162341662226	0.128729993951199	11.5872250968001	4.78380578107562e-31	6.42823901832036e-29
ENSG00000109861	3990.90327753632	0.987561373254878	0.0856977740171499	11.5237692528308	1.00132811405933e-30	1.33510415207911e-28
ENSG00000123562	5038.70343649133	0.99391964038088	0.0863188945750323	11.5145084430723	1.11493493772373e-30	1.47514468683448e-28
ENSG00000125868	14837.2151840039	0.899280067550337	0.0783399670171398	11.4791989554142	1.6782817340608e-30	2.20354548288899e-28
ENSG00000155130	5545.40792302625	-1.18315515893526	0.104158370278389	-11.3591942325229	6.67575166789903e-30	8.69870671877753e-28
ENSG00000116584	2193.14464368958	-1.01141544360353	0.0892036949261824	-11.3382684925831	8.48057887935332e-30	1.0967365167284e-27
ENSG00000154864	141.951924184285	-2.39069542029101	0.211036489986277	-11.3283509427515	9.49760186343411e-30	1.2190951645602e-27
ENSG00000133216	351.741216096809	-1.74712344215129	0.15656899357543	-11.1588086648177	6.48548124901392e-29	8.26298351726218e-27
ENSG00000126878	91.3401721076096	-2.48061447854539	0.222454717747877	-11.151098541128	7.07277278213889e-29	8.94497734211683e-27
ENSG00000008256	3661.93114017402	1.15699763308995	0.103993088442882	11.1257166261143	9.40470546630862e-29	1.18073674467524e-26
ENSG00000205978	1590.81449145682	-1.14699218378818	0.10349582054846	-11.0824976091776	1.52556540740589e-28	1.90142934836096e-26
ENSG00000146592	656.930745291677	-1.94201923121842	0.175639815023666	-11.0568280372919	2.03155422495561e-28	2.5138656596573e-26
ENSG00000250978	38.4643321018766	3.77993799605214	0.342629563706588	11.0321419878674	2.67418790965014e-28	3.28543086042732e-26
ENSG00000136546	4919.56852327348	1.33350577900716	0.121968489690592	10.9331990778108	7.99781716759435e-28	9.75620250231367e-26
ENSG00000167552	5500.3769588285	-1.25024165635035	0.114392299155628	-10.9294215220678	8.33782424691465e-28	1.00993364117558e-25
ENSG00000100033	46.4513677457952	3.65867315665014	0.334825401306353	10.9271075084969	8.55314278600272e-28	1.02876962181291e-25
ENSG00000243244	1089.74792325876	1.35853431095125	0.124783014483766	10.8871733590632	1.32695023170936e-27	1.58496833231951e-25
ENSG00000092621	1202.8830130998	-1.38441279860163	0.127450797023387	-10.8623314324789	1.74242936236972e-27	2.06688172639718e-25
ENSG00000166482	27070.084918919	-0.959848716780269	0.0887175063705621	-10.8191579773568	2.79331815594459e-27	3.29075837549636e-25
ENSG00000140545	8906.34113431823	1.06041858206191	0.098090650515664	10.8105979161854	3.06664683124882e-27	3.58818540799182e-25
ENSG00000183160	3013.07861743819	-1.16640475291165	0.107943191228367	-10.80572789852	3.23381920446534e-27	3.75822231870296e-25
ENSG00000072958	2084.92803108646	1.04988572949176	0.0974650456429068	10.7719205646129	4.6715322692568e-27	5.39264127726288e-25
ENSG00000177666	2418.85046712517	1.04322610224402	0.097106294923563	10.7431356851293	6.38385855700051e-27	7.32015781202725e-25
ENSG00000180914	564.936083061387	1.76323216063106	0.164488810948973	10.7194656612725	8.2478437716446e-27	9.39489489220445e-25
ENSG00000196507	883.581264165562	1.02497295576523	0.0958457152393676	10.6939882832053	1.0859832505687e-26	1.22887578353827e-24
ENSG00000165507	18309.4318645506	1.49154824143988	0.139708059184624	10.6761789559241	1.31576559964232e-26	1.47916132770247e-24
ENSG00000127954	380.150009916482	3.61568932722458	0.338828039637353	10.6711632576054	1.38876743952123e-26	1.55109090647826e-24
ENSG00000169738	605.035395874029	1.95848669764161	0.183548275957573	10.6701448838142	1.40407281073378e-26	1.55806789320135e-24
ENSG00000187498	2189.35639924899	1.27853105966119	0.120068177442087	10.6483756720457	1.77434027500944e-26	1.95632389295913e-24
ENSG00000148120	616.698324524419	1.12875576299113	0.106010811477718	10.6475532755297	1.7900820482354e-26	1.96110899551904e-24
ENSG00000123243	13661.1343365681	-0.947046351156856	0.0890587850762632	-10.6339464472357	2.07156717256624e-26	2.25512375747717e-24
ENSG00000163491	137.628115443873	-2.35955226113907	0.222095516022678	-10.6240427694999	2.30363312876149e-26	2.49198049149041e-24
ENSG00000102554	148.238110521582	2.2885454327578	0.215957620364631	10.5971969356475	3.07045407346099e-26	3.30073812897056e-24
ENSG00000164742	350.681573753102	-2.3163322381895	0.218660403407137	-10.5932862196206	3.20151212974261e-26	3.42024898332751e-24
ENSG00000164070	573.394464502417	-1.30891581274171	0.12430089729285	-10.5302201452169	6.2687701615464e-26	6.65573128262951e-24
ENSG00000081052	181.475356792559	1.88572066129619	0.179677035550486	10.4950566193326	9.10231286344391e-26	9.60489455529051e-24
ENSG00000112773	520.404058706263	-1.17824816766093	0.112381008512539	-10.4844064246805	1.01883392371478e-25	1.06853313950575e-23
ENSG00000131386	12558.5685092319	1.53123921639672	0.146296993549618	10.4666485567756	1.22918014266212e-25	1.28132717901748e-23
ENSG00000125848	175.257795517577	-2.24276851163761	0.215781955913684	-10.3936795926289	2.6493082582771e-25	2.74506638809434e-23
ENSG00000096060	2540.43074353492	3.15729651044871	0.303818782482882	10.392038585128	2.69529707911836e-25	2.77599459645724e-23
ENSG00000187193	71.7646595633027	2.46459119114594	0.237425310472753	10.3804905476949	3.04208015142296e-25	3.11451063121875e-23
ENSG00000138073	1699.74297558358	1.07314682571255	0.103492020244407	10.3693678331741	3.41778247129845e-25	3.47845316605523e-23
ENSG00000177674	730.381467991732	1.0787010991012	0.104049367614081	10.3672047590149	3.49601666469917e-25	3.53714627251916e-23
ENSG00000127083	293.05068652266	1.69071991476028	0.163616934591771	10.3334041734658	4.97625667903102e-25	4.99969437128839e-23
ENSG00000128342	157.022266716647	-2.32000933352656	0.224525283567808	-10.3329535839375	4.99969437128839e-25	4.99969437128839e-23
ENSG00000172061	234.660204640898	-2.21863885039581	0.214796719892693	-10.3290164370489	5.20919671724341e-25	5.17908575355992e-23
ENSG00000110900	261.169721244348	-1.40733358563055	0.136259946448373	-10.3282998585632	5.24825211794294e-25	5.18792738095509e-23
ENSG00000163697	2398.31261761484	1.05630212757403	0.102300043393435	10.3255296140159	5.40198573854378e-25	5.30938026874018e-23
ENSG00000069431	820.295286728421	1.01800068656176	0.0986367440615422	10.3207044823641	5.68048171234366e-25	5.55137985524494e-23
ENSG00000128510	155.360058388693	-2.13989300492624	0.207815621417277	-10.2970748316822	7.26364976608211e-25	7.05846191958262e-23
ENSG00000152580	6101.22261130881	-1.14141464790605	0.110880201864867	-10.2941249087652	7.4897469082282e-25	7.23728352929916e-23
ENSG00000183044	511.565449006031	1.12118175332104	0.108973314629159	10.2885899831208	7.93295038419569e-25	7.62272327419921e-23
ENSG00000179820	5254.35176853922	1.43685731975679	0.140437224995986	10.2313138115472	1.4355841691728e-24	1.37178042832067e-22
ENSG00000099204	819.031584500763	1.37172562180647	0.134118337672024	10.2277260933619	1.48976264113147e-24	1.41568604571609e-22
ENSG00000023909	1886.48752489348	1.18680741193529	0.116080155426427	10.2240336220733	1.54763826217427e-24	1.46260319282404e-22
ENSG00000197043	13023.4339151853	0.901632921398217	0.0881953079987955	10.223139324039	1.56198722919893e-24	1.4680972864602e-22
ENSG00000174136	2875.46099870715	-0.96805989464241	0.0946995422506127	-10.2224347830588	1.57338430334627e-24	1.47077228356282e-22
ENSG00000184254	966.387317557197	-1.08671343523662	0.10649581477642	-10.2042830276297	1.89717133851593e-24	1.7638565958094e-22
ENSG00000162496	3613.38717571047	1.0526171891523	0.103538788002223	10.1664043926195	2.8005656000937e-24	2.58977033987159e-22
ENSG00000165272	137.860234076942	-2.58882089799458	0.254688895025264	-10.1646398746117	2.85173908887321e-24	2.62298996409728e-22
ENSG00000140807	96.8313230056078	2.27546332314719	0.224081772135328	10.1546114236056	3.16066722002231e-24	2.89167426512679e-22
ENSG00000013297	3532.34748089156	-1.68353247032761	0.165946185408141	-10.145050735496	3.48597235845979e-24	3.17241928918034e-22
ENSG00000181061	1519.6770627227	1.19191407068302	0.117543748622855	10.1401740598501	3.66446055390029e-24	3.31730113300447e-22
ENSG00000113580	2821.89081100474	-0.980872000899502	0.0969219983196856	-10.1202205681337	4.49401722961664e-24	4.04696839525687e-22
ENSG00000170624	2137.91221293058	-1.12724648725595	0.11154987490112	-10.1053137733697	5.23277901949864e-24	4.6876978716342e-22
ENSG00000126950	792.235793281171	-1.62642281981267	0.161044387433114	-10.0992207535837	5.56828812009349e-24	4.96241221065327e-22
ENSG00000102466	594.036414692528	1.12682238056426	0.111633861087289	10.0939120943167	5.87791932877469e-24	5.21135115747035e-22
ENSG00000127824	220.704758008318	-1.55043598412274	0.153781318404181	-10.082082792708	6.63054784231665e-24	5.84848322501776e-22
ENSG00000131446	5377.68591036726	0.849342743987102	0.0843784983210506	10.0658670264011	7.81952694849924e-24	6.86203385276464e-22
ENSG00000173068	2777.30355746482	-0.864260771168039	0.086015420057293	-10.0477422605432	9.39962255044523e-24	8.20677704911969e-22
ENSG00000152601	5941.41513995895	0.844671502676506	0.0841849293233866	10.0335239272079	1.08571070040069e-23	9.43142628630901e-22
ENSG00000177614	129.070870165585	-2.27577499704627	0.227096361177817	-10.0211865361609	1.23017106117268e-23	1.06326342975729e-21
ENSG00000132356	2357.91528749118	0.854673609281244	0.085312110369026	10.0181979508451	1.26793620609881e-23	1.09042513724498e-21
ENSG00000099194	836.668191621271	-1.84338193242949	0.184245782972336	-10.0050155975959	1.44868860580937e-23	1.23967383183687e-21
ENSG00000167992	231.04422988286	-1.49219124097237	0.14927973390355	-9.99593985032471	1.5877386549942e-23	1.35193588445051e-21
ENSG00000035664	631.103945880342	1.56739625280106	0.157001683900381	9.98330854715922	1.80350687025804e-23	1.52809449105608e-21
ENSG00000120837	1447.45226057599	1.03164618363628	0.103726747381481	9.94580674396491	2.63034018091243e-23	2.21773779959283e-21
ENSG00000134253	132.756889508602	-1.84734506849061	0.186209076983146	-9.92081104970954	3.3799837143767e-23	2.83588877498923e-21
ENSG00000088756	709.320696305994	-1.62715211536915	0.16405778889024	-9.91816436376431	3.47080414816059e-23	2.89795297807583e-21
ENSG00000091527	4801.64875633232	0.749097274173169	0.0756123352482532	9.90707761787419	3.87824131448378e-23	3.22250002942613e-21
ENSG00000164292	14999.1000325435	1.01543891326301	0.102697613479084	9.88765832878692	4.70914113530313e-23	3.8940974772699e-21
ENSG00000173221	1892.83516424787	0.963507935067449	0.0982143825093749	9.81025294310107	1.01713278228417e-22	8.3706621317166e-21
ENSG00000198431	22273.2896137891	1.43331918783725	0.146390998170755	9.79103364105344	1.23031639014335e-22	1.00768771002218e-20
ENSG00000164484	797.364107702148	-1.17637444672383	0.120280532789174	-9.78025636771793	1.36863430418048e-22	1.1156639825547e-20
ENSG00000152779	45.2736428234902	3.05805933778916	0.313064399503761	9.76814783998595	1.54246029231846e-22	1.25143004848479e-20
ENSG00000106123	2224.3170829829	1.33995431785512	0.137578745502673	9.73954452745818	2.04468741696971e-22	1.65110908788164e-20
ENSG00000116991	113.165678569583	-2.31277075745893	0.237524772658883	-9.73696651330083	2.09721381084713e-22	1.68561110030704e-20
ENSG00000145675	3453.50595419749	1.48192955912627	0.152297847270323	9.73046950884276	2.23558690593513e-22	1.7884695247481e-20
ENSG00000132970	1299.77224817442	1.08019719466353	0.111075341399422	9.72490546555406	2.36124624590332e-22	1.88025164025634e-20
ENSG00000100784	82.8787506740134	-2.24880635450589	0.231274594605193	-9.72353387255874	2.39328149323329e-22	1.89697887942915e-20
ENSG00000196950	787.111527785441	-1.23809361089713	0.127395249453414	-9.71852259961915	2.51402560218203e-22	1.98354313566655e-20
ENSG00000170873	1640.82225297928	1.75057044623005	0.180213243252099	9.71388347848104	2.63116780910521e-22	2.06648795966254e-20
